longitude 	 latitude 	 weight
0.588479 	 0.453092 	 61.000000
0.625000 	 0.517038 	 102.000000
0.589232 	 0.579722 	 49.000000
0.615211 	 0.654607 	 43.000000
0.634789 	 0.401767 	 1.000000
0.637048 	 0.589819 	 48.000000
0.652108 	 0.711822 	 27.000000
0.686370 	 0.705511 	 6.000000
0.475904 	 0.623475 	 49.000000
0.654744 	 0.652924 	 27.000000
0.562500 	 0.470341 	 19.000000
0.677334 	 0.740850 	 33.000000
0.701431 	 0.689525 	 1.000000
0.693901 	 0.666807 	 1.000000
0.773343 	 0.903239 	 37.000000
0.448795 	 0.797644 	 49.000000
0.449548 	 0.858225 	 54.000000
0.441265 	 0.915440 	 30.000000
0.438630 	 0.944468 	 12.000000
0.496988 	 0.737905 	 34.000000
0.493223 	 0.800168 	 58.000000
0.489081 	 0.866639 	 61.000000
0.484187 	 0.920488 	 23.000000
0.480422 	 0.948675 	 12.000000
0.556099 	 0.749264 	 96.000000
0.532380 	 0.806479 	 37.000000
0.529744 	 0.871266 	 46.000000
0.522214 	 0.940682 	 25.000000
0.571913 	 0.825831 	 52.000000
0.557982 	 0.879680 	 35.000000
0.580572 	 0.882625 	 31.000000
0.562123 	 0.949516 	 41.000000
0.611822 	 0.828776 	 33.000000
0.610693 	 0.883887 	 26.000000
0.611822 	 0.911653 	 28.000000
0.594503 	 0.952461 	 19.000000
0.614834 	 0.953302 	 17.000000
0.540286 	 0.998738 	 28.000000
0.654744 	 0.837190 	 39.000000
0.646837 	 0.909550 	 32.000000
0.636672 	 0.953723 	 5.000000
0.697666 	 0.791334 	 39.000000
0.686747 	 0.840135 	 36.000000
0.689759 	 0.879680 	 25.000000
0.689383 	 0.907867 	 22.000000
0.730045 	 0.809844 	 17.000000
0.731551 	 0.868321 	 32.000000
0.649849 	 1.000000 	 7.000000
0.685241 	 0.953723 	 1.000000
0.662274 	 0.781237 	 33.000000
0.242846 	 0.713084 	 88.000000
0.197666 	 0.799327 	 18.000000
0.182229 	 0.840135 	 49.000000
0.176205 	 0.870846 	 7.000000
0.154367 	 0.927219 	 1.000000
0.239081 	 0.788389 	 62.000000
0.212726 	 0.853597 	 26.000000
0.203313 	 0.883887 	 25.000000
0.184864 	 0.904501 	 13.000000
0.196536 	 0.924274 	 13.000000
0.293298 	 0.718973 	 20.000000
0.271461 	 0.789230 	 67.000000
0.235693 	 0.887674 	 34.000000
0.214608 	 0.946571 	 1.000000
0.331325 	 0.715608 	 127.000000
0.313253 	 0.800589 	 42.000000
0.289533 	 0.828776 	 84.000000
0.275979 	 0.884729 	 27.000000
0.257530 	 0.904081 	 2.000000
0.254518 	 0.930164 	 18.000000
0.298569 	 0.871266 	 37.000000
0.284262 	 0.925957 	 26.000000
0.354292 	 0.744215 	 96.000000
0.329066 	 0.865377 	 84.000000
0.313253 	 0.925116 	 33.000000
0.373117 	 0.809424 	 103.000000
0.340738 	 0.921750 	 34.000000
0.366717 	 0.904922 	 6.000000
0.414533 	 0.733277 	 31.000000
0.404744 	 0.792175 	 38.000000
0.399473 	 0.854438 	 94.000000
0.394578 	 0.924274 	 32.000000
0.050075 	 0.928902 	 9.000000
0.081325 	 0.938578 	 15.000000
0.099021 	 0.948675 	 5.000000
0.156250 	 0.924695 	 185.000000
0.190889 	 0.936475 	 54.000000
0.214608 	 0.946571 	 135.000000
0.462726 	 0.057215 	 16.000000
0.473268 	 0.096761 	 1.000000
0.490587 	 0.129996 	 1.000000
0.545557 	 0.241060 	 24.000000
0.510919 	 0.017249 	 19.000000
0.496611 	 0.049222 	 46.000000
0.508660 	 0.106437 	 30.000000
0.503389 	 0.170804 	 21.000000
0.538027 	 0.192259 	 11.000000
0.568901 	 0.240219 	 33.000000
0.597515 	 0.290282 	 20.000000
0.541416 	 0.014724 	 30.000000
0.538780 	 0.057636 	 43.000000
0.542922 	 0.100968 	 37.000000
0.533509 	 0.148927 	 6.000000
0.586596 	 0.190156 	 51.000000
0.599021 	 0.221708 	 62.000000
0.580572 	 0.054691 	 15.000000
0.579443 	 0.091292 	 8.000000
0.568901 	 0.127892 	 16.000000
0.598645 	 0.158603 	 25.000000
0.639307 	 0.189314 	 37.000000
0.633660 	 0.263357 	 21.000000
0.546687 	 0.134203 	 22.000000
0.668675 	 0.207404 	 25.000000
0.595256 	 0.100126 	 40.000000
0.625377 	 0.122423 	 19.000000
0.655873 	 0.139251 	 27.000000
0.683735 	 0.171645 	 5.000000
0.725151 	 0.127051 	 31.000000
0.756024 	 0.104333 	 17.000000
0.696160 	 0.021456 	 1.000000
0.636295 	 0.027766 	 1.000000
0.627259 	 0.059318 	 1.000000
0.652108 	 0.088347 	 1.000000
0.676958 	 0.247371 	 29.000000
0.688253 	 0.277661 	 42.000000
0.701431 	 0.226336 	 1.000000
0.721762 	 0.278082 	 1.000000
0.720256 	 0.212032 	 26.000000
0.740211 	 0.265040 	 48.000000
0.744729 	 0.188894 	 46.000000
0.771461 	 0.258309 	 53.000000
0.771084 	 0.170804 	 58.000000
0.801958 	 0.252419 	 60.000000
0.794804 	 0.131679 	 28.000000
0.814759 	 0.184687 	 6.000000
0.836973 	 0.240219 	 2.000000
0.849398 	 0.285233 	 1.000000
0.818901 	 0.133361 	 23.000000
0.838102 	 0.175011 	 26.000000
0.854292 	 0.224232 	 21.000000
0.842244 	 0.058477 	 30.000000
0.856551 	 0.164914 	 31.000000
0.875000 	 0.208246 	 21.000000
0.881024 	 0.255785 	 17.000000
0.867093 	 0.295751 	 3.000000
0.858057 	 0.039966 	 32.000000
0.887048 	 0.065208 	 33.000000
0.889684 	 0.183424 	 30.000000
0.913780 	 0.183845 	 1.000000
0.922063 	 0.208246 	 8.000000
0.875753 	 0.021035 	 28.000000
0.903238 	 0.015145 	 70.000000
0.903238 	 0.083719 	 19.000000
0.920557 	 0.101388 	 16.000000
0.946160 	 0.111906 	 22.000000
0.963102 	 0.125789 	 13.000000
0.972515 	 0.057215 	 38.000000
0.916792 	 0.257467 	 40.000000
0.790663 	 0.008835 	 2.000000
0.854669 	 0.112747 	 1.000000
0.904367 	 0.140513 	 1.000000
0.955949 	 0.164914 	 1.000000
0.998870 	 0.280606 	 1.000000
0.818901 	 0.088767 	 1.000000
0.930723 	 0.070257 	 1.000000
0.970256 	 0.094657 	 1.000000
1.000000 	 0.125789 	 1.000000
0.692395 	 0.410602 	 1.000000
0.673193 	 0.328145 	 26.000000
0.695407 	 0.315944 	 26.000000
0.704443 	 0.381153 	 28.000000
0.718373 	 0.431637 	 25.000000
0.740587 	 0.594026 	 52.000000
0.722892 	 0.314262 	 20.000000
0.731928 	 0.367270 	 30.000000
0.739458 	 0.424485 	 39.000000
0.750000 	 0.482962 	 31.000000
0.757907 	 0.539335 	 30.000000
0.766566 	 0.588136 	 24.000000
0.774849 	 0.631048 	 17.000000
0.785015 	 0.679849 	 18.000000
0.758283 	 0.674379 	 1.000000
0.791039 	 0.730332 	 17.000000
0.749247 	 0.310055 	 11.000000
0.757907 	 0.361380 	 31.000000
0.766190 	 0.418174 	 21.000000
0.774096 	 0.463610 	 20.000000
0.785768 	 0.496424 	 1.000000
0.797063 	 0.531763 	 1.000000
0.793298 	 0.583929 	 17.000000
0.800452 	 0.627261 	 19.000000
0.808735 	 0.676062 	 17.000000
0.815512 	 0.718973 	 11.000000
0.771461 	 0.307951 	 13.000000
0.780120 	 0.353807 	 26.000000
0.789910 	 0.413546 	 19.000000
0.798569 	 0.461506 	 16.000000
0.817018 	 0.577619 	 16.000000
0.824172 	 0.622634 	 17.000000
0.832078 	 0.670593 	 16.000000
0.837726 	 0.715187 	 12.000000
0.818901 	 0.405133 	 64.000000
0.820030 	 0.368111 	 18.000000
0.827937 	 0.458561 	 25.000000
0.834337 	 0.520404 	 28.000000
0.844127 	 0.572150 	 22.000000
0.852786 	 0.615482 	 22.000000
0.859187 	 0.665545 	 27.000000
0.865964 	 0.704670 	 16.000000
0.832831 	 0.332352 	 27.000000
0.843750 	 0.392091 	 31.000000
0.853163 	 0.454354 	 23.000000
0.863705 	 0.517459 	 27.000000
0.871235 	 0.558267 	 1.000000
0.874623 	 0.587716 	 1.000000
0.879895 	 0.615482 	 15.000000
0.886295 	 0.658814 	 22.000000
0.867093 	 0.389987 	 47.000000
0.876506 	 0.451409 	 25.000000
0.886295 	 0.511990 	 28.000000
0.896837 	 0.563736 	 19.000000
0.902485 	 0.611275 	 18.000000
0.909639 	 0.651662 	 24.000000
0.890437 	 0.350442 	 42.000000
0.886295 	 0.386622 	 14.000000
0.899849 	 0.447202 	 124.000000
0.906627 	 0.510307 	 48.000000
0.915286 	 0.557846 	 25.000000
0.924699 	 0.606647 	 21.000000
0.899849 	 0.328145 	 20.000000
0.912651 	 0.356332 	 11.000000
0.923569 	 0.451409 	 42.000000
0.928464 	 0.481700 	 24.000000
0.942018 	 0.656289 	 33.000000
0.943901 	 0.380732 	 35.000000
0.942771 	 0.433740 	 32.000000
0.946536 	 0.509466 	 34.000000
0.948795 	 0.558267 	 32.000000
0.965738 	 0.432899 	 1.000000
0.969127 	 0.506521 	 19.000000
0.971386 	 0.549011 	 28.000000
0.987575 	 0.539756 	 7.000000
0.986822 	 0.432057 	 33.000000
0.889684 	 0.695414 	 1.000000
0.000000 	 0.117796 	 5.000000
0.004142 	 0.000000 	 467.000000
0.071160 	 0.045856 	 129.000000
0.047816 	 0.063525 	 5.000000
