longitude 	 latitude 	 weight
0.411405 	 0.829190 	 4975.000000
0.410823 	 0.821363 	 2268.000000
0.411405 	 0.814457 	 826.000000
0.415479 	 0.824586 	 987.000000
0.417224 	 0.819982 	 409.000000
0.416933 	 0.827808 	 681.000000
0.421589 	 0.828269 	 5071.000000
0.427699 	 0.820902 	 623.000000
0.433227 	 0.815838 	 583.000000
0.425080 	 0.831492 	 1461.000000
0.434390 	 0.826888 	 629.000000
0.439919 	 0.822284 	 325.000000
0.429444 	 0.841621 	 252.000000
0.423043 	 0.849908 	 741.000000
0.419843 	 0.839319 	 411.000000
0.414315 	 0.843923 	 467.000000
0.418970 	 0.859576 	 641.000000
0.405295 	 0.842081 	 257.000000
0.409660 	 0.842541 	 156.000000
0.401222 	 0.853131 	 1074.000000
0.393366 	 0.866483 	 3484.000000
0.405004 	 0.857735 	 335.000000
0.411114 	 0.861878 	 2649.000000
0.407914 	 0.874309 	 9803.000000
0.424498 	 0.869245 	 1588.000000
0.430899 	 0.859576 	 619.000000
0.435845 	 0.851750 	 680.000000
0.437300 	 0.845304 	 843.000000
0.445447 	 0.854512 	 516.000000
0.438173 	 0.863720 	 814.000000
0.435554 	 0.870626 	 836.000000
0.431481 	 0.876611 	 1248.000000
0.441082 	 0.869245 	 1907.000000
0.445156 	 0.867864 	 623.000000
0.450684 	 0.874309 	 1133.000000
0.450393 	 0.863260 	 1350.000000
0.456212 	 0.857274 	 724.000000
0.465813 	 0.856354 	 221.000000
0.457085 	 0.851289 	 3570.000000
0.453884 	 0.847145 	 1975.000000
0.447483 	 0.837017 	 878.000000
0.452429 	 0.827348 	 707.000000
0.453884 	 0.822284 	 449.000000
0.464649 	 0.823665 	 671.000000
0.463777 	 0.834254 	 953.000000
0.463486 	 0.839779 	 452.000000
0.466395 	 0.847145 	 658.000000
0.471050 	 0.844843 	 495.000000
0.471050 	 0.835175 	 709.000000
0.475706 	 0.841621 	 559.000000
0.475706 	 0.815838 	 617.000000
0.481234 	 0.817219 	 459.000000
0.484143 	 0.819982 	 1423.000000
0.485307 	 0.814917 	 1171.000000
0.480943 	 0.831952 	 103.000000
0.488507 	 0.831952 	 1305.000000
0.480652 	 0.837017 	 98.000000
0.487344 	 0.846685 	 378.000000
0.483852 	 0.857274 	 389.000000
0.474542 	 0.851289 	 214.000000
0.473669 	 0.865562 	 947.000000
0.462322 	 0.868324 	 1664.000000
0.465231 	 0.878453 	 1875.000000
0.476869 	 0.883978 	 341.000000
0.480361 	 0.880755 	 253.000000
0.481816 	 0.875691 	 317.000000
0.481816 	 0.870166 	 850.000000
0.487926 	 0.872468 	 225.000000
0.485889 	 0.878913 	 528.000000
0.483270 	 0.890884 	 487.000000
0.445447 	 0.816759 	 376.000000
0.583649 	 0.920350 	 1793.000000
0.585685 	 0.889042 	 954.000000
0.583358 	 0.885359 	 457.000000
0.589468 	 0.887661 	 213.000000
0.588013 	 0.876151 	 567.000000
0.578411 	 0.865562 	 1973.000000
0.579866 	 0.865562 	 1863.000000
0.577539 	 0.890424 	 532.000000
0.574920 	 0.887201 	 678.000000
0.590631 	 0.820902 	 6777.000000
0.579866 	 0.814917 	 11839.000000
0.580739 	 0.825506 	 16164.000000
0.574338 	 0.845764 	 2321.000000
0.572301 	 0.851289 	 2891.000000
0.571138 	 0.859576 	 13475.000000
0.588304 	 0.843462 	 944.000000
0.583649 	 0.845304 	 893.000000
0.583067 	 0.850368 	 7197.000000
0.589468 	 0.862799 	 479.000000
0.565900 	 0.861418 	 1072.000000
0.564155 	 0.853131 	 1857.000000
0.562991 	 0.845304 	 3354.000000
0.558918 	 0.839779 	 5805.000000
0.566773 	 0.837477 	 4349.000000
0.568519 	 0.825046 	 5177.000000
0.549025 	 0.818140 	 2671.000000
0.548734 	 0.827348 	 3454.000000
0.552226 	 0.840239 	 4458.000000
0.548443 	 0.840239 	 593.000000
0.556590 	 0.856354 	 1706.000000
0.561827 	 0.880295 	 3252.000000
0.567064 	 0.888582 	 2587.000000
0.570556 	 0.906538 	 2622.000000
0.563573 	 0.903315 	 1076.000000
0.560081 	 0.898250 	 687.000000
0.556008 	 0.895488 	 464.000000
0.547862 	 0.878913 	 744.000000
0.548734 	 0.861418 	 580.000000
0.544370 	 0.848987 	 1032.000000
0.541461 	 0.849448 	 1329.000000
0.539715 	 0.847145 	 536.000000
0.535642 	 0.851289 	 1575.000000
0.540879 	 0.833794 	 835.000000
0.537969 	 0.830110 	 1594.000000
0.537678 	 0.821363 	 423.000000
0.541461 	 0.821363 	 1144.000000
0.532732 	 0.818600 	 4058.000000
0.525458 	 0.820902 	 7671.000000
0.523422 	 0.831952 	 17708.000000
0.519348 	 0.837017 	 14805.000000
0.521094 	 0.839779 	 2885.000000
0.527495 	 0.846225 	 1545.000000
0.529532 	 0.849448 	 1325.000000
0.524003 	 0.849908 	 662.000000
0.531859 	 0.859116 	 1113.000000
0.535642 	 0.872007 	 515.000000
0.542624 	 0.882136 	 368.000000
0.544079 	 0.883978 	 399.000000
0.534478 	 0.882597 	 182.000000
0.529532 	 0.883057 	 233.000000
0.522840 	 0.884438 	 902.000000
0.523131 	 0.877072 	 206.000000
0.524876 	 0.859116 	 1972.000000
0.527495 	 0.873849 	 145.000000
0.531568 	 0.878453 	 350.000000
0.517603 	 0.842541 	 7383.000000
0.516439 	 0.867403 	 1542.000000
0.515857 	 0.872468 	 323.000000
0.515275 	 0.879834 	 795.000000
0.508874 	 0.884899 	 3119.000000
0.516730 	 0.893646 	 3455.000000
0.513238 	 0.900092 	 439.000000
0.508001 	 0.888582 	 2531.000000
0.503637 	 0.903775 	 1513.000000
0.496363 	 0.907459 	 711.000000
0.490835 	 0.894107 	 1168.000000
0.499564 	 0.889963 	 1969.000000
0.501309 	 0.877532 	 3418.000000
0.493163 	 0.872007 	 305.000000
0.509165 	 0.864180 	 2999.000000
0.499564 	 0.861418 	 1228.000000
0.503346 	 0.855893 	 443.000000
0.497527 	 0.852670 	 624.000000
0.494035 	 0.855433 	 957.000000
0.494035 	 0.845304 	 1414.000000
0.493163 	 0.839319 	 856.000000
0.498400 	 0.837937 	 9180.000000
0.501309 	 0.837017 	 6961.000000
0.507128 	 0.837017 	 4011.000000
0.508874 	 0.843923 	 2635.000000
0.508292 	 0.849448 	 5216.000000
0.499273 	 0.828729 	 1892.000000
0.493163 	 0.828729 	 315.000000
0.493454 	 0.820442 	 505.000000
0.496945 	 0.817680 	 1287.000000
0.505383 	 0.826427 	 621.000000
0.506546 	 0.828269 	 1886.000000
0.497527 	 0.814917 	 3366.000000
0.504801 	 0.814457 	 535.000000
0.517021 	 0.816298 	 4343.000000
0.489962 	 0.822284 	 1182.000000
0.595287 	 0.822744 	 3943.000000
0.600233 	 0.819521 	 3379.000000
0.615944 	 0.828269 	 295.000000
0.633401 	 0.824125 	 4311.000000
0.638929 	 0.818140 	 3760.000000
0.633983 	 0.834715 	 566.000000
0.640093 	 0.837477 	 377.000000
0.628455 	 0.853591 	 2561.000000
0.642712 	 0.846225 	 3283.000000
0.631074 	 0.864641 	 997.000000
0.625546 	 0.861418 	 3467.000000
0.619436 	 0.867864 	 1388.000000
0.614780 	 0.868324 	 5369.000000
0.620599 	 0.815378 	 2457.000000
0.600524 	 0.835635 	 1402.000000
0.593541 	 0.858195 	 2307.000000
0.599069 	 0.864641 	 3738.000000
0.611580 	 0.851750 	 86143.000000
0.691301 	 0.814457 	 2589.000000
0.655223 	 0.825046 	 2038.000000
0.670643 	 0.833794 	 8937.000000
0.683154 	 0.826427 	 3884.000000
0.671516 	 0.841160 	 3536.000000
0.647367 	 0.862339 	 704.000000
0.649404 	 0.848527 	 6799.000000
0.661914 	 0.852210 	 3363.000000
0.657259 	 0.861878 	 1830.000000
0.661914 	 0.864180 	 709.000000
0.670934 	 0.860958 	 1806.000000
0.678790 	 0.860497 	 1589.000000
0.679662 	 0.841621 	 3925.000000
0.681699 	 0.833333 	 16619.000000
0.651440 	 0.905157 	 819.000000
0.647949 	 0.879834 	 19698.000000
0.658714 	 0.892726 	 1468.000000
0.660460 	 0.900552 	 1942.000000
0.672680 	 0.921271 	 642.000000
0.680244 	 0.920350 	 324.000000
0.691592 	 0.921731 	 763.000000
0.677917 	 0.902394 	 1783.000000
0.685772 	 0.900092 	 1829.000000
0.671516 	 0.904696 	 1757.000000
0.667152 	 0.891805 	 635.000000
0.684609 	 0.889503 	 934.000000
0.688682 	 0.882136 	 2164.000000
0.678499 	 0.866022 	 1810.000000
0.663660 	 0.875230 	 835.000000
0.607797 	 0.874309 	 1639.000000
0.626709 	 0.877532 	 1854.000000
0.620890 	 0.878913 	 1241.000000
0.610707 	 0.881676 	 661.000000
0.639511 	 0.870626 	 2962.000000
0.633110 	 0.883517 	 622.000000
0.623509 	 0.888582 	 539.000000
0.617399 	 0.891344 	 509.000000
0.601688 	 0.882136 	 1183.000000
0.594414 	 0.887201 	 428.000000
0.599069 	 0.889042 	 325.000000
0.604015 	 0.892726 	 533.000000
0.601106 	 0.898711 	 1556.000000
0.601688 	 0.900092 	 1446.000000
0.611580 	 0.907459 	 1135.000000
0.611580 	 0.916667 	 365.000000
0.604015 	 0.921271 	 983.000000
0.594414 	 0.914365 	 1462.000000
0.622636 	 0.913444 	 521.000000
0.634565 	 0.892265 	 1372.000000
0.627000 	 0.918969 	 997.000000
0.643003 	 0.906077 	 1286.000000
0.625255 	 0.922192 	 776.000000
0.740762 	 0.902394 	 716.000000
0.745708 	 0.897330 	 1082.000000
0.741635 	 0.893186 	 485.000000
0.706139 	 0.909300 	 1208.000000
0.696829 	 0.903315 	 544.000000
0.717195 	 0.906538 	 1306.000000
0.727379 	 0.910681 	 1442.000000
0.734070 	 0.906998 	 1087.000000
0.725342 	 0.901934 	 747.000000
0.715450 	 0.895948 	 1150.000000
0.707012 	 0.895028 	 2492.000000
0.720687 	 0.920810 	 3646.000000
0.754437 	 0.888582 	 8642.000000
0.752691 	 0.883057 	 1301.000000
0.737271 	 0.886280 	 917.000000
0.723014 	 0.878913 	 2240.000000
0.695083 	 0.886740 	 9152.000000
0.704975 	 0.878913 	 3072.000000
0.711958 	 0.873389 	 4074.000000
0.720687 	 0.858656 	 483.000000
0.702939 	 0.861878 	 738.000000
0.709630 	 0.858656 	 2191.000000
0.725051 	 0.850368 	 4426.000000
0.727088 	 0.843462 	 1665.000000
0.694792 	 0.850368 	 995.000000
0.736980 	 0.877532 	 9823.000000
0.728542 	 0.865101 	 1924.000000
0.754437 	 0.876151 	 3647.000000
0.758510 	 0.855433 	 1620.000000
0.767239 	 0.863720 	 12475.000000
0.697411 	 0.840700 	 2986.000000
0.712831 	 0.840700 	 1955.000000
0.716613 	 0.836096 	 1165.000000
0.743090 	 0.865562 	 983.000000
0.747163 	 0.851750 	 853.000000
0.734070 	 0.838398 	 2753.000000
0.732325 	 0.820442 	 1233.000000
0.698865 	 0.817680 	 4981.000000
0.701484 	 0.820902 	 10749.000000
0.707594 	 0.828729 	 3320.000000
0.754728 	 0.836096 	 7804.000000
0.761420 	 0.848527 	 817.000000
0.764620 	 0.839319 	 2472.000000
0.768694 	 0.857735 	 2618.000000
0.773640 	 0.854052 	 2239.000000
0.771312 	 0.849448 	 979.000000
0.771021 	 0.831952 	 680.000000
0.775676 	 0.826427 	 1933.000000
0.774222 	 0.842081 	 8295.000000
0.754437 	 0.817219 	 74136.000000
0.779750 	 0.843923 	 9413.000000
0.793424 	 0.816759 	 1815.000000
0.780332 	 0.837937 	 6221.000000
0.793134 	 0.832873 	 1717.000000
0.789642 	 0.828269 	 3817.000000
0.778295 	 0.818140 	 1602.000000
0.783823 	 0.829650 	 1008.000000
0.797789 	 0.839779 	 5432.000000
0.801280 	 0.840239 	 3028.000000
0.810591 	 0.833794 	 5207.000000
0.812918 	 0.825506 	 5760.000000
0.806226 	 0.819061 	 3046.000000
0.797498 	 0.815838 	 665.000000
0.804481 	 0.831952 	 2135.000000
0.797207 	 0.836556 	 1014.000000
0.210649 	 0.782228 	 154.000000
0.272912 	 0.772560 	 96.000000
0.275531 	 0.739871 	 47.000000
0.223742 	 0.706262 	 1509.000000
0.279604 	 0.796961 	 256.000000
0.222578 	 0.725138 	 115.000000
0.228106 	 0.716851 	 386.000000
0.232179 	 0.722376 	 1885.000000
0.235962 	 0.726519 	 320.000000
0.244690 	 0.736188 	 466.000000
0.243817 	 0.738950 	 126.000000
0.229561 	 0.729742 	 216.000000
0.261856 	 0.721915 	 485.000000
0.263602 	 0.733886 	 539.000000
0.267093 	 0.745396 	 239.000000
0.257783 	 0.747698 	 250.000000
0.253128 	 0.749079 	 34.000000
0.243817 	 0.749079 	 135.000000
0.245563 	 0.759208 	 83.000000
0.258656 	 0.762431 	 167.000000
0.266221 	 0.771179 	 46.000000
0.276695 	 0.704420 	 3193.000000
0.282805 	 0.711786 	 2325.000000
0.281350 	 0.716390 	 141.000000
0.278731 	 0.715470 	 863.000000
0.276113 	 0.730663 	 149.000000
0.280768 	 0.732044 	 134.000000
0.254873 	 0.705801 	 4331.000000
0.282514 	 0.746317 	 313.000000
0.277277 	 0.732505 	 44.000000
0.280477 	 0.769337 	 846.000000
0.278150 	 0.762431 	 920.000000
0.267093 	 0.777624 	 808.000000
0.258074 	 0.779006 	 85.000000
0.249927 	 0.770718 	 141.000000
0.215013 	 0.782689 	 185.000000
0.222578 	 0.790516 	 147.000000
0.220832 	 0.791436 	 331.000000
0.222287 	 0.803867 	 427.000000
0.233925 	 0.792357 	 660.000000
0.242363 	 0.798343 	 709.000000
0.250509 	 0.804788 	 7004.000000
0.250800 	 0.797882 	 1189.000000
0.241199 	 0.789134 	 358.000000
0.223160 	 0.779006 	 57.000000
0.261274 	 0.809392 	 1504.000000
0.271458 	 0.809853 	 433.000000
0.269130 	 0.800184 	 770.000000
0.260983 	 0.797422 	 1993.000000
0.279022 	 0.801105 	 81.000000
0.276695 	 0.802026 	 140.000000
0.279313 	 0.807551 	 400.000000
0.284841 	 0.714549 	 241.000000
0.384056 	 0.709484 	 547.000000
0.377364 	 0.710866 	 1712.000000
0.385511 	 0.711786 	 203.000000
0.375036 	 0.719153 	 2159.000000
0.367763 	 0.717311 	 1309.000000
0.370090 	 0.726519 	 220.000000
0.374164 	 0.725599 	 424.000000
0.378528 	 0.722836 	 1261.000000
0.378528 	 0.730203 	 151.000000
0.386093 	 0.726519 	 3467.000000
0.386383 	 0.752302 	 5351.000000
0.375909 	 0.751842 	 1505.000000
0.387838 	 0.765654 	 2358.000000
0.371254 	 0.747698 	 1155.000000
0.367181 	 0.746317 	 464.000000
0.363107 	 0.741713 	 575.000000
0.364853 	 0.709945 	 1025.000000
0.362816 	 0.714549 	 552.000000
0.358452 	 0.719153 	 325.000000
0.363107 	 0.716851 	 49.000000
0.359907 	 0.721915 	 1051.000000
0.355252 	 0.703499 	 648.000000
0.336631 	 0.703499 	 1332.000000
0.355543 	 0.719613 	 179.000000
0.348560 	 0.733425 	 1125.000000
0.348851 	 0.706722 	 1334.000000
0.346232 	 0.703959 	 3056.000000
0.343614 	 0.707643 	 1294.000000
0.336049 	 0.725138 	 110.000000
0.289206 	 0.714549 	 195.000000
0.287169 	 0.731123 	 132.000000
0.292406 	 0.746777 	 212.000000
0.286878 	 0.763352 	 3113.000000
0.287169 	 0.794199 	 228.000000
0.297061 	 0.799263 	 363.000000
0.297352 	 0.772560 	 1146.000000
0.295316 	 0.761971 	 1319.000000
0.293570 	 0.712707 	 1903.000000
0.296189 	 0.712247 	 1669.000000
0.300262 	 0.713628 	 263.000000
0.298807 	 0.721455 	 145.000000
0.307245 	 0.713628 	 1440.000000
0.314518 	 0.733886 	 7901.000000
0.307827 	 0.731584 	 501.000000
0.317428 	 0.744475 	 269.000000
0.314809 	 0.754144 	 70.000000
0.320919 	 0.732044 	 317.000000
0.322374 	 0.736648 	 318.000000
0.326738 	 0.735727 	 363.000000
0.330230 	 0.735267 	 528.000000
0.333139 	 0.737109 	 179.000000
0.343614 	 0.745396 	 83.000000
0.308699 	 0.759208 	 332.000000
0.302880 	 0.766114 	 2065.000000
0.308408 	 0.767495 	 499.000000
0.315391 	 0.764273 	 2283.000000
0.309572 	 0.778545 	 11515.000000
0.315391 	 0.775783 	 2398.000000
0.303462 	 0.794659 	 94.000000
0.302880 	 0.800184 	 347.000000
0.314518 	 0.790516 	 439.000000
0.306954 	 0.808932 	 132.000000
0.308118 	 0.813076 	 188.000000
0.322956 	 0.769337 	 1388.000000
0.324411 	 0.756906 	 265.000000
0.334012 	 0.769337 	 388.000000
0.337504 	 0.768877 	 460.000000
0.337504 	 0.759208 	 343.000000
0.343032 	 0.767035 	 466.000000
0.344777 	 0.775322 	 556.000000
0.325284 	 0.808471 	 1146.000000
0.327611 	 0.797422 	 1013.000000
0.336922 	 0.786372 	 850.000000
0.337795 	 0.808011 	 1294.000000
0.342741 	 0.806630 	 4672.000000
0.352633 	 0.803867 	 1061.000000
0.343614 	 0.785912 	 434.000000
0.352924 	 0.799724 	 2823.000000
0.351760 	 0.790516 	 1573.000000
0.352342 	 0.782228 	 825.000000
0.360489 	 0.793738 	 471.000000
0.364562 	 0.807090 	 797.000000
0.363398 	 0.791436 	 599.000000
0.362816 	 0.789134 	 549.000000
0.369217 	 0.792357 	 1585.000000
0.377946 	 0.813076 	 824.000000
0.384929 	 0.794199 	 1299.000000
0.381728 	 0.790516 	 279.000000
0.376782 	 0.794659 	 648.000000
0.362816 	 0.775322 	 295.000000
0.359034 	 0.709024 	 1565.000000
0.393948 	 0.711786 	 660.000000
0.389584 	 0.707182 	 60.000000
0.402677 	 0.714088 	 3482.000000
0.401804 	 0.719613 	 412.000000
0.411114 	 0.725138 	 1699.000000
0.414024 	 0.715009 	 3447.000000
0.430608 	 0.707643 	 2636.000000
0.445156 	 0.708564 	 1104.000000
0.446901 	 0.718232 	 3663.000000
0.447192 	 0.725599 	 1390.000000
0.487344 	 0.704420 	 1544.000000
0.478906 	 0.707643 	 544.000000
0.467559 	 0.707643 	 233.000000
0.464940 	 0.714088 	 685.000000
0.470177 	 0.711786 	 2493.000000
0.472796 	 0.721455 	 227.000000
0.476578 	 0.730203 	 978.000000
0.472796 	 0.740792 	 874.000000
0.485307 	 0.731123 	 2020.000000
0.486762 	 0.737569 	 1243.000000
0.480361 	 0.745396 	 2081.000000
0.487635 	 0.756446 	 1027.000000
0.478324 	 0.750921 	 2551.000000
0.478324 	 0.761050 	 1579.000000
0.488216 	 0.768877 	 4426.000000
0.484434 	 0.784991 	 1971.000000
0.489380 	 0.786832 	 2180.000000
0.480070 	 0.790055 	 2357.000000
0.481234 	 0.796961 	 3226.000000
0.482106 	 0.805249 	 1183.000000
0.416351 	 0.727440 	 2682.000000
0.441664 	 0.724217 	 3088.000000
0.430026 	 0.728361 	 1645.000000
0.437591 	 0.734346 	 4017.000000
0.440791 	 0.740331 	 8462.000000
0.431190 	 0.747698 	 6635.000000
0.435554 	 0.751842 	 9598.000000
0.431190 	 0.755064 	 5502.000000
0.450393 	 0.755985 	 2895.000000
0.460867 	 0.756906 	 1009.000000
0.458830 	 0.748619 	 1243.000000
0.448647 	 0.745856 	 705.000000
0.454175 	 0.737569 	 749.000000
0.462613 	 0.737109 	 839.000000
0.462613 	 0.724678 	 271.000000
0.463195 	 0.720074 	 923.000000
0.467559 	 0.729742 	 696.000000
0.467268 	 0.732965 	 645.000000
0.464358 	 0.747698 	 2595.000000
0.464649 	 0.755064 	 1084.000000
0.458539 	 0.764733 	 3407.000000
0.463195 	 0.774401 	 6627.000000
0.470468 	 0.781768 	 7866.000000
0.474542 	 0.775783 	 5721.000000
0.462031 	 0.778085 	 3409.000000
0.464940 	 0.793278 	 16034.000000
0.471341 	 0.792357 	 5752.000000
0.471050 	 0.797882 	 2281.000000
0.470759 	 0.803407 	 1086.000000
0.463486 	 0.803867 	 4706.000000
0.398603 	 0.735267 	 1365.000000
0.407623 	 0.728361 	 1752.000000
0.417224 	 0.733425 	 1412.000000
0.421298 	 0.747698 	 477.000000
0.424498 	 0.767035 	 3964.000000
0.398603 	 0.761050 	 623.000000
0.390166 	 0.739411 	 3758.000000
0.419261 	 0.756906 	 2179.000000
0.421589 	 0.765193 	 817.000000
0.418679 	 0.761971 	 3880.000000
0.407914 	 0.755985 	 2361.000000
0.401513 	 0.749540 	 1513.000000
0.403259 	 0.743094 	 767.000000
0.415479 	 0.753223 	 1007.000000
0.413151 	 0.749540 	 965.000000
0.408205 	 0.745856 	 1424.000000
0.444283 	 0.757366 	 675.000000
0.431481 	 0.771639 	 17442.000000
0.429735 	 0.777624 	 6741.000000
0.424789 	 0.784991 	 231.000000
0.428280 	 0.792357 	 349.000000
0.438464 	 0.778085 	 1658.000000
0.438755 	 0.772560 	 1006.000000
0.441082 	 0.769797 	 4920.000000
0.442246 	 0.778085 	 1738.000000
0.441955 	 0.788214 	 2822.000000
0.443119 	 0.801105 	 106.000000
0.446610 	 0.793278 	 863.000000
0.454757 	 0.795580 	 3212.000000
0.454757 	 0.793278 	 1995.000000
0.458248 	 0.784070 	 372.000000
0.453593 	 0.781768 	 4622.000000
0.450975 	 0.782689 	 3455.000000
0.452138 	 0.775322 	 2005.000000
0.448647 	 0.773941 	 2413.000000
0.438755 	 0.812615 	 339.000000
0.427117 	 0.812615 	 547.000000
0.430608 	 0.809392 	 106.000000
0.432063 	 0.804788 	 434.000000
0.423625 	 0.803867 	 245.000000
0.418097 	 0.809392 	 262.000000
0.419552 	 0.808011 	 305.000000
0.417224 	 0.802026 	 387.000000
0.418970 	 0.801105 	 680.000000
0.421589 	 0.792818 	 1164.000000
0.413442 	 0.788674 	 537.000000
0.411405 	 0.802947 	 1135.000000
0.404713 	 0.797422 	 514.000000
0.402386 	 0.768877 	 909.000000
0.397731 	 0.787293 	 1185.000000
0.397731 	 0.793738 	 1935.000000
0.398312 	 0.797882 	 1619.000000
0.402095 	 0.808471 	 1901.000000
0.399767 	 0.808471 	 448.000000
0.388711 	 0.811694 	 1031.000000
0.390748 	 0.803867 	 411.000000
0.390748 	 0.796961 	 384.000000
0.391039 	 0.791436 	 148.000000
0.457958 	 0.729282 	 139.000000
0.511202 	 0.707182 	 1983.000000
0.506255 	 0.708564 	 659.000000
0.499855 	 0.710866 	 226.000000
0.502764 	 0.716851 	 210.000000
0.508583 	 0.714088 	 346.000000
0.515857 	 0.705341 	 172.000000
0.514111 	 0.714549 	 347.000000
0.517021 	 0.714549 	 287.000000
0.506255 	 0.723297 	 833.000000
0.492581 	 0.719613 	 640.000000
0.587140 	 0.704880 	 1811.000000
0.492872 	 0.712247 	 1100.000000
0.495490 	 0.716851 	 4630.000000
0.494617 	 0.722836 	 6580.000000
0.497818 	 0.728361 	 2353.000000
0.490544 	 0.731584 	 371.000000
0.496945 	 0.741252 	 937.000000
0.491417 	 0.750460 	 542.000000
0.491999 	 0.760129 	 612.000000
0.498109 	 0.759669 	 2019.000000
0.503637 	 0.742634 	 1699.000000
0.506546 	 0.743094 	 1332.000000
0.511493 	 0.741252 	 479.000000
0.507419 	 0.750921 	 1617.000000
0.513529 	 0.754144 	 313.000000
0.517894 	 0.755525 	 271.000000
0.521967 	 0.746777 	 2067.000000
0.524003 	 0.751381 	 829.000000
0.528659 	 0.752302 	 366.000000
0.532732 	 0.753223 	 603.000000
0.533023 	 0.738490 	 865.000000
0.529241 	 0.730203 	 5891.000000
0.521385 	 0.730663 	 867.000000
0.524294 	 0.720074 	 150.000000
0.529532 	 0.710866 	 764.000000
0.533314 	 0.719613 	 376.000000
0.539133 	 0.710405 	 766.000000
0.535642 	 0.725599 	 1454.000000
0.540297 	 0.744475 	 1057.000000
0.538842 	 0.752302 	 1054.000000
0.545534 	 0.755985 	 932.000000
0.549607 	 0.758748 	 248.000000
