longitude 	 latitude 	 weight
0.550173 	 0.803886 	 1.000000
0.575000 	 0.728522 	 1.000000
0.575000 	 0.753643 	 1.000000
0.575000 	 0.778765 	 1.000000
0.575000 	 0.803886 	 1.000000
0.575173 	 0.778765 	 1.000000
0.600000 	 0.728522 	 1.000000
0.600000 	 0.803886 	 1.000000
0.625000 	 0.753643 	 1.000000
0.675000 	 0.753643 	 1.000000
0.700000 	 0.728522 	 1.000000
0.725000 	 0.728522 	 1.000000
0.750000 	 0.753643 	 1.000000
0.775000 	 0.753643 	 1.000000
0.850000 	 0.728522 	 1.000000
0.875000 	 0.803886 	 1.000000
0.050000 	 0.954615 	 1.000000
0.075000 	 0.879251 	 1.000000
0.100000 	 0.904372 	 1.000000
0.100000 	 0.929493 	 1.000000
0.125000 	 0.929493 	 1.000000
0.150000 	 0.904372 	 1.000000
0.200000 	 0.929493 	 1.000000
0.250000 	 0.929493 	 1.000000
0.300000 	 0.904372 	 1.000000
0.325000 	 0.879251 	 1.000000
0.325000 	 0.929493 	 1.000000
0.350000 	 0.904372 	 1.000000
0.375000 	 0.854129 	 1.000000
0.375000 	 0.904372 	 1.000000
0.375000 	 0.929493 	 1.000000
0.425000 	 0.879251 	 1.000000
0.450000 	 0.854129 	 1.000000
0.475000 	 0.929493 	 1.000000
0.500000 	 0.929493 	 1.000000
0.525000 	 0.854129 	 1.000000
0.525000 	 0.879251 	 1.000000
0.525000 	 0.904372 	 1.000000
0.525173 	 0.879251 	 1.000000
0.550000 	 0.829008 	 1.000000
0.550000 	 0.854129 	 1.000000
0.550000 	 0.879251 	 1.000000
0.550000 	 0.904372 	 1.000000
0.550000 	 0.929493 	 1.000000
0.575000 	 0.829008 	 1.000000
0.575000 	 0.904372 	 1.000000
0.575173 	 0.829008 	 1.000000
0.600000 	 0.829008 	 1.000000
0.600000 	 0.854129 	 1.000000
0.600000 	 0.904372 	 1.000000
0.625000 	 0.829008 	 1.000000
0.625000 	 0.879251 	 1.000000
0.650000 	 0.829008 	 1.000000
0.650000 	 0.904372 	 1.000000
0.675000 	 0.829008 	 1.000000
0.675000 	 0.879251 	 1.000000
