longitude 	 latitude 	 weight
0.562677 	 0.851946 	 33.000000
0.561734 	 0.899600 	 26.000000
0.562677 	 0.923609 	 28.000000
0.548225 	 0.958894 	 19.000000
0.565190 	 0.959622 	 17.000000
0.502985 	 0.998909 	 28.000000
0.598492 	 0.859222 	 39.000000
0.591894 	 0.921790 	 32.000000
0.583412 	 0.959985 	 5.000000
0.634307 	 0.819571 	 39.000000
0.625196 	 0.861768 	 36.000000
0.627710 	 0.895962 	 25.000000
0.627396 	 0.920335 	 22.000000
0.661326 	 0.835577 	 17.000000
0.662582 	 0.886140 	 32.000000
0.594408 	 1.000000 	 7.000000
0.623940 	 0.959985 	 1.000000
0.604775 	 0.810840 	 33.000000
0.254791 	 0.751910 	 88.000000
0.217091 	 0.826482 	 18.000000
0.204210 	 0.861768 	 49.000000
0.199183 	 0.888323 	 7.000000
0.180961 	 0.937068 	 1.000000
0.251649 	 0.817024 	 62.000000
0.229658 	 0.873409 	 26.000000
0.221803 	 0.899600 	 25.000000
0.206409 	 0.917425 	 13.000000
0.216148 	 0.934522 	 13.000000
0.296890 	 0.757003 	 20.000000
0.278668 	 0.817752 	 67.000000
0.248822 	 0.902874 	 34.000000
0.231228 	 0.953801 	 1.000000
0.328621 	 0.754092 	 127.000000
0.313541 	 0.827574 	 42.000000
0.293748 	 0.851946 	 84.000000
0.282438 	 0.900327 	 27.000000
0.267044 	 0.917061 	 2.000000
0.264530 	 0.939614 	 18.000000
0.301288 	 0.888687 	 37.000000
0.289350 	 0.935977 	 26.000000
0.347785 	 0.778829 	 96.000000
0.326736 	 0.883594 	 84.000000
0.313541 	 0.935249 	 33.000000
0.363494 	 0.835213 	 103.000000
0.336475 	 0.932339 	 34.000000
0.358153 	 0.917788 	 6.000000
0.398052 	 0.769371 	 31.000000
0.389884 	 0.820298 	 38.000000
0.385485 	 0.874136 	 94.000000
0.381401 	 0.934522 	 32.000000
0.093937 	 0.938523 	 9.000000
0.120013 	 0.946890 	 15.000000
0.134779 	 0.955620 	 5.000000
0.182532 	 0.934885 	 185.000000
0.211436 	 0.945071 	 54.000000
0.231228 	 0.953801 	 135.000000
0.454603 	 0.072754 	 6.000000
0.432297 	 0.110949 	 25.000000
0.438266 	 0.184794 	 16.000000
0.447063 	 0.218989 	 1.000000
0.461514 	 0.247726 	 1.000000
0.507383 	 0.343761 	 24.000000
0.478479 	 0.150236 	 19.000000
0.466541 	 0.177883 	 46.000000
0.476594 	 0.227355 	 30.000000
0.472196 	 0.283012 	 21.000000
0.501100 	 0.301564 	 11.000000
0.526861 	 0.343034 	 33.000000
0.550738 	 0.386322 	 20.000000
0.488533 	 0.119316 	 23.000000
0.503927 	 0.148054 	 30.000000
0.501728 	 0.185158 	 43.000000
0.505184 	 0.222626 	 37.000000
0.497330 	 0.264096 	 6.000000
0.541627 	 0.299745 	 51.000000
0.551995 	 0.327028 	 62.000000
0.536601 	 0.182612 	 15.000000
0.535658 	 0.214260 	 8.000000
0.526861 	 0.245908 	 16.000000
0.551681 	 0.272463 	 25.000000
0.585611 	 0.299018 	 37.000000
0.580899 	 0.363041 	 21.000000
0.508325 	 0.251364 	 22.000000
0.610116 	 0.314660 	 25.000000
0.548853 	 0.221899 	 40.000000
0.573987 	 0.241179 	 19.000000
0.599434 	 0.255729 	 27.000000
0.622683 	 0.283740 	 5.000000
0.657242 	 0.245180 	 31.000000
0.683003 	 0.225537 	 17.000000
0.494502 	 0.013823 	 41.000000
0.509582 	 0.034194 	 26.000000
0.534716 	 0.053110 	 21.000000
0.564562 	 0.071662 	 14.000000
0.542570 	 0.017097 	 39.000000
0.589067 	 0.067297 	 28.000000
0.635564 	 0.109494 	 2.000000
0.565190 	 0.014551 	 26.000000
0.595036 	 0.048017 	 20.000000
0.613886 	 0.073481 	 22.000000
0.588439 	 0.006184 	 1.000000
0.608860 	 0.028374 	 20.000000
0.639020 	 0.023645 	 14.000000
0.649387 	 0.074573 	 21.000000
0.471254 	 0.104402 	 29.000000
0.508011 	 0.093489 	 1.000000
0.556708 	 0.110222 	 1.000000
0.633051 	 0.153874 	 1.000000
0.583098 	 0.159331 	 1.000000
0.575558 	 0.186613 	 1.000000
0.596293 	 0.211713 	 1.000000
0.617028 	 0.349218 	 29.000000
0.626453 	 0.375409 	 42.000000
0.637449 	 0.331029 	 1.000000
0.654414 	 0.375773 	 1.000000
0.653157 	 0.318661 	 26.000000
0.669808 	 0.364496 	 48.000000
0.673578 	 0.298654 	 46.000000
0.695884 	 0.358676 	 53.000000
0.695570 	 0.283012 	 58.000000
0.721332 	 0.353583 	 60.000000
0.715363 	 0.249182 	 28.000000
0.732014 	 0.295016 	 6.000000
0.750550 	 0.343034 	 2.000000
0.760917 	 0.381957 	 1.000000
0.735470 	 0.250637 	 23.000000
0.751492 	 0.286650 	 26.000000
0.765002 	 0.329211 	 21.000000
0.754948 	 0.185886 	 30.000000
0.766887 	 0.277919 	 31.000000
0.782281 	 0.315387 	 21.000000
0.787308 	 0.356493 	 17.000000
0.775683 	 0.391051 	 3.000000
0.768143 	 0.169880 	 32.000000
0.792334 	 0.191706 	 33.000000
0.794533 	 0.293925 	 30.000000
0.814640 	 0.294289 	 1.000000
0.821552 	 0.315387 	 8.000000
0.782909 	 0.153510 	 28.000000
0.805844 	 0.148418 	 70.000000
0.805844 	 0.207712 	 19.000000
0.820295 	 0.222990 	 16.000000
0.841659 	 0.232084 	 22.000000
0.855796 	 0.244089 	 13.000000
0.863651 	 0.184794 	 38.000000
0.921458 	 0.294653 	 25.000000
0.920201 	 0.272463 	 47.000000
0.930254 	 0.254638 	 37.000000
0.929312 	 0.227355 	 34.000000
0.977380 	 0.297927 	 32.000000
0.817154 	 0.357948 	 40.000000
0.711907 	 0.142961 	 2.000000
0.930254 	 0.439796 	 10.000000
0.943135 	 0.446708 	 20.000000
0.960415 	 0.452528 	 20.000000
0.982407 	 0.458712 	 17.000000
0.765316 	 0.232812 	 1.000000
0.806786 	 0.256821 	 1.000000
0.849827 	 0.277919 	 1.000000
0.892868 	 0.307385 	 1.000000
0.885642 	 0.377956 	 1.000000
0.735470 	 0.212077 	 1.000000
0.828778 	 0.196071 	 1.000000
0.861766 	 0.217170 	 1.000000
0.896638 	 0.201164 	 1.000000
0.953503 	 0.292834 	 1.000000
0.977694 	 0.260095 	 1.000000
0.886585 	 0.244089 	 1.000000
0.959472 	 0.409967 	 1.000000
1.000000 	 0.417243 	 1.000000
0.629909 	 0.490360 	 1.000000
0.613886 	 0.419061 	 26.000000
0.632422 	 0.408512 	 26.000000
0.639962 	 0.464896 	 28.000000
0.651587 	 0.508549 	 25.000000
0.670123 	 0.648963 	 52.000000
0.655357 	 0.407057 	 20.000000
0.662897 	 0.452892 	 30.000000
0.669180 	 0.502364 	 39.000000
0.677977 	 0.552928 	 31.000000
0.684574 	 0.601673 	 30.000000
0.691800 	 0.643870 	 24.000000
0.698712 	 0.680975 	 17.000000
0.707194 	 0.723172 	 18.000000
0.684888 	 0.718443 	 1.000000
0.712221 	 0.766824 	 17.000000
0.677348 	 0.403419 	 11.000000
0.684574 	 0.447799 	 31.000000
0.691486 	 0.496908 	 21.000000
0.698084 	 0.536195 	 20.000000
0.707823 	 0.564569 	 1.000000
0.717248 	 0.595126 	 1.000000
0.714106 	 0.640233 	 17.000000
0.720075 	 0.677701 	 19.000000
0.726987 	 0.719898 	 17.000000
0.732642 	 0.757003 	 11.000000
0.695884 	 0.401601 	 13.000000
0.703110 	 0.441251 	 26.000000
0.711279 	 0.492907 	 19.000000
0.718505 	 0.534376 	 16.000000
0.733899 	 0.634776 	 16.000000
0.739868 	 0.673700 	 17.000000
0.746466 	 0.715169 	 16.000000
0.751178 	 0.753729 	 12.000000
0.735470 	 0.485631 	 64.000000
0.736412 	 0.453619 	 18.000000
0.743010 	 0.531830 	 25.000000
0.748351 	 0.585304 	 28.000000
0.756519 	 0.630047 	 22.000000
0.763745 	 0.667515 	 22.000000
0.769086 	 0.710804 	 27.000000
0.774741 	 0.744634 	 16.000000
0.747094 	 0.422699 	 27.000000
0.756205 	 0.474354 	 31.000000
0.764059 	 0.528192 	 23.000000
0.772856 	 0.582757 	 27.000000
0.779139 	 0.618043 	 1.000000
0.781967 	 0.643507 	 1.000000
0.786365 	 0.667515 	 15.000000
0.791706 	 0.704984 	 22.000000
0.775683 	 0.472535 	 47.000000
0.783538 	 0.525646 	 25.000000
0.791706 	 0.578028 	 28.000000
0.800503 	 0.622772 	 19.000000
0.805215 	 0.663878 	 18.000000
0.811184 	 0.698800 	 24.000000
0.795162 	 0.438341 	 42.000000
0.791706 	 0.469625 	 14.000000
0.803016 	 0.522008 	 124.000000
0.808671 	 0.576573 	 48.000000
0.815897 	 0.617679 	 25.000000
0.823751 	 0.659876 	 21.000000
0.803016 	 0.419061 	 20.000000
0.813698 	 0.443434 	 11.000000
0.822809 	 0.525646 	 42.000000
0.826893 	 0.551837 	 24.000000
0.838203 	 0.702801 	 33.000000
0.839774 	 0.464533 	 35.000000
0.838831 	 0.510367 	 32.000000
0.841973 	 0.575846 	 34.000000
0.843858 	 0.618043 	 32.000000
0.857996 	 0.509640 	 1.000000
0.860823 	 0.573299 	 19.000000
0.862708 	 0.610040 	 28.000000
0.876217 	 0.602037 	 7.000000
0.875589 	 0.508912 	 33.000000
0.894439 	 0.520189 	 44.000000
0.913604 	 0.532557 	 23.000000
0.890983 	 0.475446 	 14.000000
0.968897 	 0.478720 	 18.000000
0.921772 	 0.476537 	 1.000000
0.903236 	 0.461259 	 1.000000
0.794533 	 0.736632 	 1.000000
0.971725 	 0.165879 	 1.000000
0.052152 	 0.237177 	 5.000000
0.035187 	 0.150236 	 13.000000
0.024191 	 0.209895 	 18.000000
0.006283 	 0.129865 	 13.000000
0.009425 	 0.051655 	 18.000000
0.017908 	 0.068752 	 129.000000
0.055608 	 0.135322 	 467.000000
0.066918 	 0.041470 	 184.000000
0.066918 	 0.084758 	 135.000000
0.086082 	 0.118225 	 1.000000
0.099277 	 0.114951 	 37.000000
0.111530 	 0.174973 	 129.000000
0.092052 	 0.190251 	 5.000000
0.095507 	 0.027646 	 22.000000
0.114043 	 0.077483 	 33.000000
0.120955 	 0.018188 	 37.000000
0.136978 	 0.070935 	 283.000000
0.153314 	 0.003274 	 23.000000
0.166824 	 0.055293 	 183.000000
0.000000 	 0.003274 	 6.000000
0.215206 	 0.010186 	 211.000000
0.188816 	 0.003638 	 166.000000
0.258247 	 0.021826 	 144.000000
0.214263 	 0.102583 	 55.000000
0.306943 	 0.000000 	 39.000000
0.333019 	 0.017825 	 16.000000
0.279296 	 0.029829 	 26.000000
0.249450 	 0.068752 	 139.000000
0.269557 	 0.074936 	 90.000000
0.293120 	 0.064387 	 33.000000
0.322652 	 0.127683 	 375.000000
0.244109 	 0.112405 	 87.000000
0.266730 	 0.119680 	 83.000000
0.285265 	 0.120407 	 7.000000
0.330506 	 0.041833 	 16.000000
0.280239 	 0.009094 	 1.000000
