longitude 	 latitude 	 weight
0.639249 	 0.617862 	 31.000000
0.642690 	 0.651824 	 21.000000
0.645973 	 0.678994 	 20.000000
0.650821 	 0.698616 	 1.000000
0.655512 	 0.719748 	 1.000000
0.653948 	 0.750943 	 17.000000
0.656919 	 0.776855 	 19.000000
0.660360 	 0.806038 	 17.000000
0.663174 	 0.831698 	 11.000000
0.644879 	 0.585912 	 13.000000
0.648475 	 0.613333 	 26.000000
0.652541 	 0.649057 	 19.000000
0.656138 	 0.677736 	 16.000000
0.663800 	 0.747170 	 16.000000
0.666771 	 0.774088 	 17.000000
0.670055 	 0.802767 	 16.000000
0.672400 	 0.829434 	 12.000000
0.664582 	 0.644025 	 64.000000
0.665051 	 0.621887 	 18.000000
0.668335 	 0.675975 	 25.000000
0.670993 	 0.712956 	 28.000000
0.675059 	 0.743899 	 22.000000
0.678655 	 0.769811 	 22.000000
0.681314 	 0.799748 	 27.000000
0.684128 	 0.823145 	 16.000000
0.670367 	 0.600503 	 27.000000
0.674902 	 0.636226 	 31.000000
0.678812 	 0.673459 	 23.000000
0.683190 	 0.711195 	 27.000000
0.686317 	 0.735597 	 1.000000
0.687725 	 0.753208 	 1.000000
0.689914 	 0.769811 	 15.000000
0.692572 	 0.795723 	 22.000000
0.684597 	 0.634969 	 47.000000
0.688507 	 0.671698 	 25.000000
0.692572 	 0.707925 	 28.000000
0.696951 	 0.738868 	 19.000000
0.699296 	 0.767296 	 18.000000
0.702267 	 0.791447 	 24.000000
0.694292 	 0.611321 	 42.000000
0.692572 	 0.632956 	 14.000000
0.698202 	 0.669182 	 124.000000
0.701016 	 0.706918 	 48.000000
0.704613 	 0.735346 	 25.000000
0.708522 	 0.764528 	 21.000000
0.698202 	 0.597987 	 20.000000
0.703518 	 0.614843 	 11.000000
0.708053 	 0.671698 	 42.000000
0.710086 	 0.689811 	 24.000000
0.715715 	 0.794214 	 33.000000
0.716497 	 0.629434 	 35.000000
0.716028 	 0.661132 	 32.000000
0.717592 	 0.706415 	 34.000000
0.718530 	 0.735597 	 32.000000
0.725567 	 0.660629 	 1.000000
0.726974 	 0.704654 	 19.000000
0.727912 	 0.730063 	 28.000000
0.734636 	 0.724528 	 7.000000
0.734324 	 0.660126 	 33.000000
0.743706 	 0.667925 	 44.000000
0.753245 	 0.676478 	 23.000000
0.741986 	 0.636981 	 14.000000
0.780766 	 0.639245 	 18.000000
0.757310 	 0.637736 	 1.000000
0.748084 	 0.627170 	 1.000000
0.693980 	 0.817610 	 1.000000
0.811415 	 0.449560 	 48.000000
0.837060 	 0.396730 	 19.000000
0.816732 	 0.383648 	 1.000000
0.820172 	 0.366289 	 22.000000
0.827678 	 0.375094 	 22.000000
0.827991 	 0.322013 	 32.000000
0.836122 	 0.327547 	 3.000000
0.847850 	 0.301132 	 10.000000
0.879593 	 0.155220 	 13.000000
0.908522 	 0.172075 	 23.000000
0.920876 	 0.200000 	 17.000000
0.952932 	 0.187925 	 17.000000
0.976388 	 0.158491 	 21.000000
0.995622 	 0.128050 	 16.000000
0.997811 	 0.089308 	 33.000000
0.991087 	 0.078239 	 33.000000
0.982174 	 0.071698 	 36.000000
0.973729 	 0.061132 	 38.000000
0.967475 	 0.093082 	 26.000000
0.963096 	 0.107673 	 25.000000
0.985145 	 0.111195 	 25.000000
0.980141 	 0.124025 	 23.000000
0.958718 	 0.122013 	 44.000000
0.954183 	 0.137862 	 47.000000
0.944175 	 0.147673 	 38.000000
0.937295 	 0.157987 	 38.000000
0.933073 	 0.172075 	 31.000000
0.930258 	 0.188176 	 29.000000
0.918061 	 0.166541 	 30.000000
0.933855 	 0.124025 	 22.000000
0.941048 	 0.109182 	 31.000000
0.944957 	 0.094340 	 35.000000
0.947928 	 0.078742 	 30.000000
0.965598 	 0.050566 	 38.000000
0.951681 	 0.051321 	 37.000000
0.936982 	 0.042264 	 36.000000
0.927443 	 0.036730 	 35.000000
0.914152 	 0.063648 	 23.000000
0.921814 	 0.073208 	 25.000000
0.912588 	 0.084277 	 32.000000
0.924316 	 0.118742 	 22.000000
0.912588 	 0.152201 	 25.000000
0.912119 	 0.121761 	 43.000000
0.903518 	 0.113459 	 34.000000
0.891478 	 0.109686 	 1.000000
0.782174 	 0.422893 	 1.000000
0.840344 	 0.258365 	 10.000000
0.869586 	 0.294088 	 23.000000
0.861611 	 0.263145 	 26.000000
0.887725 	 0.279748 	 32.000000
0.857545 	 0.230189 	 19.000000
0.870993 	 0.234717 	 24.000000
0.884128 	 0.251824 	 21.000000
0.896482 	 0.254340 	 29.000000
0.886317 	 0.215849 	 20.000000
0.872557 	 0.195220 	 25.000000
0.880063 	 0.155975 	 17.000000
0.902893 	 0.290566 	 1.000000
0.906489 	 0.245535 	 12.000000
0.893980 	 0.193459 	 1.000000
0.138389 	 0.375094 	 10.000000
0.136357 	 0.398239 	 10.000000
0.158405 	 0.280000 	 1.000000
0.160438 	 0.330063 	 25.000000
0.170758 	 0.383396 	 9.000000
0.153557 	 0.376352 	 20.000000
0.195778 	 0.202516 	 19.000000
0.172478 	 0.246289 	 11.000000
0.170915 	 0.321258 	 16.000000
0.177170 	 0.369057 	 7.000000
0.169507 	 0.436981 	 27.000000
0.186708 	 0.461887 	 12.000000
0.212353 	 0.473962 	 10.000000
0.240813 	 0.473711 	 1.000000
0.275684 	 0.473208 	 12.000000
0.324472 	 0.472201 	 5.000000
0.167631 	 0.414843 	 20.000000
0.185145 	 0.436730 	 18.000000
0.185614 	 0.410314 	 16.000000
0.200313 	 0.430440 	 1.000000
0.204691 	 0.446792 	 12.000000
0.206255 	 0.418365 	 13.000000
0.219390 	 0.435472 	 39.000000
0.244566 	 0.412579 	 22.000000
0.251916 	 0.423145 	 12.000000
0.247381 	 0.440755 	 11.000000
0.253636 	 0.452579 	 6.000000
0.283972 	 0.401006 	 14.000000
0.316028 	 0.412075 	 13.000000
0.297733 	 0.427673 	 17.000000
0.294918 	 0.443522 	 19.000000
0.310555 	 0.453333 	 18.000000
0.301642 	 0.397987 	 13.000000
0.207506 	 0.403019 	 16.000000
0.242377 	 0.394717 	 19.000000
0.278812 	 0.377107 	 27.000000
0.193589 	 0.225660 	 20.000000
0.182643 	 0.270692 	 17.000000
0.182486 	 0.336352 	 32.000000
0.209226 	 0.380629 	 15.000000
0.236435 	 0.377862 	 15.000000
0.210008 	 0.245031 	 1.000000
0.208288 	 0.272956 	 24.000000
0.205004 	 0.292579 	 16.000000
0.194058 	 0.333585 	 11.000000
0.218452 	 0.363019 	 24.000000
0.242690 	 0.282767 	 44.000000
0.228460 	 0.295346 	 25.000000
0.218452 	 0.308931 	 18.000000
0.212666 	 0.328805 	 1.000000
0.217670 	 0.347170 	 1.000000
0.236904 	 0.348931 	 16.000000
0.257858 	 0.371572 	 12.000000
0.245035 	 0.337610 	 27.000000
0.257389 	 0.323522 	 49.000000
0.270211 	 0.339623 	 72.000000
0.061142 	 0.373585 	 18.000000
0.075841 	 0.397736 	 16.000000
0.072713 	 0.367296 	 36.000000
0.077873 	 0.380629 	 28.000000
0.089132 	 0.392453 	 25.000000
0.098045 	 0.383396 	 29.000000
0.146990 	 0.308428 	 25.000000
0.151525 	 0.225912 	 28.000000
0.173104 	 0.178616 	 20.000000
0.163409 	 0.168050 	 14.000000
0.155434 	 0.181887 	 8.000000
0.138546 	 0.232201 	 16.000000
0.133229 	 0.278994 	 14.000000
0.135106 	 0.324277 	 27.000000
0.123534 	 0.335597 	 28.000000
0.121658 	 0.280755 	 12.000000
0.124316 	 0.244277 	 11.000000
0.110242 	 0.275723 	 18.000000
0.109304 	 0.328050 	 27.000000
0.093823 	 0.324025 	 1.000000
0.096951 	 0.284780 	 11.000000
0.083503 	 0.292830 	 17.000000
0.014386 	 0.308428 	 5.000000
0.139797 	 0.172075 	 1.000000
0.000000 	 0.027673 	 20.000000
0.011259 	 0.138868 	 24.000000
0.013761 	 0.055346 	 20.000000
0.022518 	 0.137358 	 26.000000
0.025645 	 0.058616 	 12.000000
0.032056 	 0.123270 	 22.000000
0.044410 	 0.015346 	 7.000000
0.049101 	 0.080252 	 7.000000
0.058952 	 0.065660 	 19.000000
0.074433 	 0.110692 	 8.000000
0.084441 	 0.100629 	 15.000000
0.089445 	 0.048050 	 8.000000
0.100704 	 0.047547 	 6.000000
0.104926 	 0.077736 	 5.000000
0.112588 	 0.044277 	 1.000000
0.114934 	 0.068428 	 1.000000
0.064582 	 0.159497 	 1.000000
0.050977 	 0.167547 	 8.000000
0.041908 	 0.183396 	 14.000000
0.032525 	 0.194465 	 13.000000
0.021579 	 0.199245 	 1.000000
0.126818 	 0.007547 	 18.000000
0.140891 	 0.000000 	 17.000000
0.174511 	 0.024403 	 64.000000
0.093041 	 0.080252 	 1.000000
0.131978 	 0.090566 	 1.000000
0.108835 	 0.571824 	 1.000000
0.063800 	 0.419371 	 5.000000
0.061923 	 0.436226 	 11.000000
0.060047 	 0.457358 	 13.000000
0.058796 	 0.476730 	 5.000000
0.056294 	 0.498868 	 10.000000
0.042220 	 0.412075 	 3.000000
0.040813 	 0.425912 	 11.000000
0.039562 	 0.446792 	 12.000000
0.038937 	 0.467925 	 10.000000
0.036904 	 0.486038 	 9.000000
0.026896 	 0.514717 	 13.000000
0.074277 	 0.523270 	 5.000000
0.077561 	 0.542893 	 8.000000
0.080063 	 0.562516 	 10.000000
0.082095 	 0.579623 	 1.000000
0.084754 	 0.609560 	 3.000000
0.085692 	 0.631698 	 1.000000
0.048944 	 0.530566 	 7.000000
0.052228 	 0.550943 	 3.000000
0.053792 	 0.571321 	 5.000000
0.057076 	 0.588931 	 5.000000
0.018921 	 0.544151 	 10.000000
0.021736 	 0.565031 	 2.000000
0.024707 	 0.587170 	 1.000000
0.091009 	 0.659119 	 1.000000
0.084754 	 0.491321 	 1.000000
0.085692 	 0.413585 	 1.000000
0.106489 	 0.370818 	 1.000000
0.132916 	 0.383648 	 1.000000
0.128382 	 0.373333 	 1.000000
0.068804 	 0.310189 	 1.000000
0.217045 	 0.119245 	 62.000000
0.239719 	 0.161258 	 51.000000
0.230805 	 0.104151 	 86.000000
0.254418 	 0.147925 	 97.000000
0.245035 	 0.089811 	 61.000000
0.267396 	 0.131824 	 105.000000
0.258640 	 0.063396 	 175.000000
0.272088 	 0.111698 	 15.000000
0.283815 	 0.127547 	 28.000000
0.290696 	 0.146164 	 11.000000
0.292729 	 0.027170 	 15.000000
0.289758 	 0.075723 	 253.000000
0.296638 	 0.102138 	 37.000000
0.332447 	 0.100629 	 115.000000
0.305395 	 0.137358 	 33.000000
0.313370 	 0.148931 	 22.000000
0.305551 	 0.030692 	 12.000000
0.322127 	 0.026415 	 7.000000
0.323847 	 0.041509 	 62.000000
0.311493 	 0.056855 	 5.000000
0.319312 	 0.054591 	 1.000000
0.317748 	 0.089057 	 45.000000
0.318999 	 0.125786 	 21.000000
0.329007 	 0.132579 	 37.000000
0.336044 	 0.046289 	 51.000000
0.346521 	 0.098616 	 39.000000
0.359030 	 0.096855 	 41.000000
0.367631 	 0.109937 	 27.000000
0.357310 	 0.126289 	 22.000000
0.359969 	 0.141635 	 22.000000
0.376231 	 0.122767 	 23.000000
0.381392 	 0.137358 	 27.000000
0.213292 	 0.160503 	 24.000000
0.203597 	 0.089560 	 19.000000
0.213448 	 0.063899 	 35.000000
0.348710 	 0.051572 	 16.000000
0.231744 	 0.058868 	 63.000000
0.205004 	 0.046289 	 120.000000
0.247224 	 0.004780 	 100.000000
0.194996 	 0.127296 	 9.000000
0.184050 	 0.142138 	 5.000000
0.187803 	 0.113208 	 12.000000
0.176075 	 0.128553 	 8.000000
0.206255 	 0.188931 	 5.000000
0.193432 	 0.163270 	 12.000000
0.169664 	 0.109686 	 1.000000
0.336200 	 0.079245 	 1.000000
0.279593 	 0.066667 	 1.000000
0.254105 	 0.187170 	 55.000000
0.303206 	 0.343899 	 18.000000
0.307428 	 0.355723 	 129.000000
0.326192 	 0.401761 	 467.000000
0.331822 	 0.336855 	 184.000000
0.331822 	 0.366792 	 135.000000
0.341360 	 0.389937 	 1.000000
0.347928 	 0.387673 	 37.000000
0.354027 	 0.429182 	 129.000000
0.344332 	 0.439748 	 5.000000
0.312588 	 0.165535 	 16.000000
0.318999 	 0.180126 	 30.000000
0.322596 	 0.196981 	 200.000000
0.326036 	 0.219874 	 143.000000
0.339015 	 0.239497 	 1.000000
0.338389 	 0.272956 	 152.000000
0.343862 	 0.300126 	 195.000000
0.346052 	 0.327296 	 22.000000
0.355278 	 0.361761 	 33.000000
0.358718 	 0.320755 	 37.000000
0.366693 	 0.357233 	 283.000000
0.332291 	 0.159245 	 4.000000
0.341048 	 0.168050 	 25.000000
0.344019 	 0.184654 	 208.000000
0.348554 	 0.206792 	 179.000000
0.354652 	 0.228428 	 188.000000
0.361532 	 0.257107 	 88.000000
0.368413 	 0.281006 	 120.000000
0.374824 	 0.310440 	 23.000000
0.381548 	 0.346415 	 183.000000
0.361220 	 0.167044 	 18.000000
0.366536 	 0.196981 	 17.000000
0.371071 	 0.164277 	 31.000000
0.377013 	 0.191447 	 19.000000
0.393120 	 0.146667 	 42.000000
0.385457 	 0.164025 	 19.000000
0.391400 	 0.178868 	 19.000000
0.401251 	 0.163522 	 1.000000
0.325254 	 0.244025 	 71.000000
0.298514 	 0.310440 	 6.000000
0.301016 	 0.267673 	 20.000000
0.266771 	 0.277736 	 9.000000
0.297107 	 0.248553 	 13.000000
0.261298 	 0.258365 	 17.000000
0.292885 	 0.229434 	 18.000000
0.255981 	 0.241761 	 14.000000
0.288350 	 0.211321 	 19.000000
0.250977 	 0.221887 	 23.000000
0.286474 	 0.191447 	 20.000000
0.220016 	 0.210566 	 13.000000
0.430805 	 0.143396 	 12.000000
0.415324 	 0.187673 	 1.000000
0.400782 	 0.244528 	 31.000000
0.456138 	 0.157987 	 128.000000
0.436278 	 0.225660 	 1.000000
0.417670 	 0.301887 	 301.000000
0.405629 	 0.315220 	 211.000000
0.392494 	 0.310692 	 166.000000
0.484754 	 0.123522 	 9.000000
0.478968 	 0.170063 	 50.000000
0.466302 	 0.209308 	 9.000000
0.441751 	 0.249057 	 29.000000
0.440344 	 0.272704 	 1.000000
0.428303 	 0.292327 	 243.000000
0.427052 	 0.323270 	 144.000000
0.405160 	 0.379119 	 55.000000
0.483972 	 0.194214 	 21.000000
0.478499 	 0.214591 	 2.000000
0.457232 	 0.281509 	 15.000000
0.451290 	 0.308176 	 39.000000
0.466145 	 0.293333 	 27.000000
0.464269 	 0.320503 	 16.000000
0.437529 	 0.328805 	 26.000000
0.422674 	 0.355723 	 139.000000
0.432682 	 0.360000 	 90.000000
0.444410 	 0.352704 	 33.000000
0.459109 	 0.396478 	 375.000000
0.420016 	 0.385912 	 87.000000
0.431274 	 0.390943 	 83.000000
0.440500 	 0.391447 	 7.000000
0.497420 	 0.198742 	 5.000000
0.463018 	 0.337107 	 16.000000
0.476622 	 0.233208 	 3.000000
0.488194 	 0.239245 	 3.000000
0.454730 	 0.224654 	 1.000000
0.509930 	 0.212075 	 1.000000
0.439719 	 0.298365 	 1.000000
0.437998 	 0.314465 	 1.000000
0.475528 	 0.252327 	 1.000000
0.525723 	 0.069434 	 21.000000
0.514464 	 0.106415 	 2.000000
0.513213 	 0.056604 	 5.000000
0.501486 	 0.082767 	 14.000000
0.500391 	 0.044277 	 20.000000
0.490227 	 0.068931 	 11.000000
0.491165 	 0.034717 	 35.000000
0.479750 	 0.049308 	 10.000000
0.481314 	 0.023648 	 25.000000
0.463643 	 0.027925 	 15.000000
0.472244 	 0.010063 	 17.000000
0.459421 	 0.002767 	 22.000000
0.929945 	 0.727296 	 5.000000
0.935418 	 0.716478 	 19.000000
